ORIGINAL_SESSIONS,ORIGINAL_TLV,sessions,tlv,count,a_bike,a_casual,a_dance,a_golf,a_hiking,a_on_the_move,a_onthemove,a_running,a_studio,a_swim,a_tennis,a_trail_running,a_training,a_travel,a_yoga,c_5_year_basic,c_abc,c_align,c_all_yours,c_allyours,c_always_in_motion,c_alwaysinmotion,c_at_ease,c_atease,c_base_pace,c_basepace,c_blissfeel,c_bowline,c_built_to_move,c_chargefeel,c_city_sweat,c_citysweat,c_cityverse,c_commission,c_cool_racerback,c_dance_studio,c_dancestudio,c_define,c_drysense,c_ebb_to_street,c_ebbtostreet,c_energy,c_engineered_warmth,c_enlite,c_everywhere,c_fast&free,c_fast_&_free,c_free_to_be,c_fundamental,c_groove,c_hold_tight,c_hotty_hot,c_hottyhot,c_instill,c_invigorate,c_license_to_train,c_licensetotrain,c_like_a_cloud,c_likeacloud,c_loungeful,c_love,c_lululemon_lab,c_metal_vent_tech,c_metalventtech,c_pace_breaker,c_perfectly_oversized,c_perfectlyoversized,c_power_pivot,c_power_thru,c_ready_to_rulu,c_restfeel,c_scuba,c_sculpt,c_soft_jersey,c_speed_up,c_speedup,c_steady_state,c_strongfeel,c_surge,c_swift_speed,c_swiftly,c_swiftspeed,c_t.h.e.,c_wunder_puff,c_wunder_train,c_wunder_under,c_wundermost,c_wundertrain,c_wunderunder,c_zeroed_in,cat_accessories,cat_all_bras,cat_allbras,cat_bags,cat_bestsellers,cat_bodysuits,cat_bouteilles_d^eau,cat_button_down_shirts,cat_camisoles,cat_can,cat_capris,cat_chaussettes,cat_coats&jackets,cat_coats_&_jackets,cat_commerceroot,cat_dresses,cat_early_access,cat_equipment,cat_femmes,cat_gift_ideas,cat_giftideas,cat_gloves_&_mittens,cat_hair_accessories,cat_hats,cat_hauts,cat_hauts_à_capuchon_et_chandails,cat_hommes,cat_hoodies&sweatshirts,cat_hoodies_&_sweatshirts,cat_joggers,cat_jumpsuits_&_rompers,cat_jupes,cat_lab_shop,cat_leggings,cat_long_sleeve_shirts,cat_loungewear,cat_manches_courtes,cat_manteaux,cat_manteaux_+_vestes,cat_matching_sets,cat_nos_succès,cat_nouveautés,cat_pantalons,cat_pantalons_d^entraînement,cat_pantalons_de_jogging,cat_pants,cat_polo_shirts,cat_sacs,cat_scarves_&_wraps,cat_shirts,cat_shoes,cat_shop_outfits,cat_short_sleeve_shirts,cat_shorts,cat_shortsleeveshirts,cat_skirts,cat_socks,cat_sous-vêtements,cat_soutiens-gorge_sport,cat_special_edition,cat_sports_bras,cat_sweaters,cat_sweatpants,cat_swim_trunks,cat_swimsuits,cat_t-shirts,cat_tank_tops,cat_tanktops,cat_team_canada_,cat_tights,cat_tricots,cat_trousers,cat_underwear,cat_usa,cat_vêtements_de_détente,cat_water_bottles,cat_we_made_too_much,cat_wemadetoomuch,cat_what^s_new,cat_what^snew,cat_women^s_0-14,cat_yoga_mats,cat_yogaaccessories,clr_black,clr_black_&_white,clr_black_&_white_,clr_blanc,clr_blue,clr_brown,clr_burgundy,clr_camo,clr_gold,clr_green,clr_grey,clr_khaki,clr_metallic,clr_navy,clr_neon,clr_neutral,clr_noir,clr_olive,clr_orange,clr_pastel,clr_pink,clr_printed,clr_purple,clr_red,clr_rose,clr_striped,clr_tie_dye,clr_white,clr_yellow,g_all,g_men,g_women,gift_all
947,25824,0.236974,0.040357,0.967687,0,0,0,0.188679,0.015625,0.572893,0,0.724299,0,0.3,0.571429,0,0.469027,0,0.3258,0,0,0.815057,0,0,0,0,0,0,0,0,0.063063,0,0,0.111111,0,0,0,0,0,0.296053,0,0.515924,0,0.038961,0,0.061224,0,0,0.251656,0,0.007273,0.368421,0,0,0,0.060811,0,0,0,0.007576,0,0,0,0,0.078947,0,0,0,0,0.012195,0,0,0,0,0,0.012422,0.158273,0,0,0,0,0,0,0,1,0,0,0.007143,0.080357,0,0,0,0,0,0.209821,0.014706,0,0.646154,0.02,0,0,0,0,0,0,0,0,0.091922,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.017143,0.096154,0,0,0,0.008333,0.06,0,0,0,0,0,0,0,0,0,0,0.112583,0,0,0,0.164179,0,0,0,0,0,0,0,0,0,0,0.102564,0,0,0,0.111111,0,0.083333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.183908,0,0,0,0.315315,0,0,0,0,0.843931,0.030075,0.242991,0,0,1,0.113043,0,0,1,0.727273,0.295238,0,0.825758,0.105263,0,0,0,0.343949,0,0.208981,0,0.991237,0
3302,24725,0.826904,0.038722,0.083333,0,0,0,0.018868,0,0.055809,0,0.042056,0,0,0,0,0.084071,0,0.022599,0,0,0.03437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127119,0,0,0,0,0.692308,0.012987,0,0.010204,0,0.052632,0,0,0,0,0,0,0,0.054054,0,0,0,0.015152,0,0,0,0.012987,0,0,0,0,0,0.012195,0,0,0,0,0,0.024845,0,0,0.091954,0,0,0,0,0,0.003344,0,0,0,0.017857,0,0.037736,0,0,0,0,0.014706,0,0,0.04,0,0,0.222222,0,0,0,0,0,0.005571,0,0,0,0,0,0.088235,0,0,0,0,0,0,0,0,0.034286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039735,0.25,0,0,0.034826,0,0,0,0.210526,0,0,0,0,0,0,0.064103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029252,0,0,0,0,0,0,0.045977,0,0,0,0.06006,0,0,0,0,0.011561,0.075188,0,0,0,0,0,0,0,0,0,0.038095,0,0,0,0,0,0,0.019108,0,0.003454,0.094629,0.058423,0
3856,2367,0.965681,0.005469,0.235544,0,0,0,0,0.171875,0.203872,0,0.119159,0,0,0,0,0.106195,0,0.022599,0,0.052288,0.0491,0,0,0,0,0,0,0,0,0.045045,0,0,0,0,0,0,0,0,0.296053,0,0,0,0,0,0,0,0,0.039735,0,0.112727,0.105263,0,0,0,0,0,0,0,0.037879,0,0,0,0,0,0,0.019608,0,0,0,0,0,0,0,0,0.089027,0,0,0,0,0.241379,0,0.155172,0,0.020067,0,0,0.039286,0.026786,0.529412,0.132075,0,0,0,0.125,0.014706,0,0,0.264,0.058824,0,0,0,0.75,0,0,0,0.02507,0,0.02,0.206897,0,0,0.352941,0,0.157895,0,0,0,0,0,0,0.097143,0,0,0,0,0,0.06,0,0,0,0,0.072,0,0,0,0,0,0.178808,0,0,0,0.039801,0,0.034483,0,0.010526,0,0,0.14,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029252,0,0.091518,0,0,0,0,0.100164,0,0,0,0.09009,0.194444,0,0,0.36,0.150289,0.097744,0.242991,0,0,0.062937,0,0,0,0,0,0.028571,0,0.007576,0,0,0,0,0.038217,0,0.158895,0.130435,0.131451,0
3176,0,0.795341,0.001948,0.142857,0,0,0,0,0,0.156036,0,0.004673,0,0.1,0,0.368421,0.039823,0,0.018832,0,0.104575,0.02455,0,0,0,0,0.055118,0,0,0,0.063063,0,0.235294,0,0,0,0,0.025424,0,0,0,0.035032,0,0,0,0,0,0,0,0,0.025455,0,0,0.130841,0,0,0,0,0,0.05303,0,0,0,0,0,0,0,0,0,0.036585,0,0,0,0,0,0.028986,0,0.046875,0,0,0,0,0,0,0,0,0,0,0.071429,0,0.075472,0,0,0,0.102679,0,0,0,0.004,0.176471,0,0,0,0,0,0,0,0,0,0,0.034483,0,0,0.147059,0,0,0,0,0,0,0,0,0.022857,0,0,0,0,0.008333,0.02,0.028571,0,0,0,0.008,0,0,0,0,0,0.033113,0.125,0,0,0,0.038462,0,0,0.042105,0,0,0.06,0,0,0,0,0.033333,0,0,0.222222,0,0,0,1,0,0,0.043478,0.055556,0,0,0,0.004334,0,0.212054,0,0,0,0,0.091954,0,0,0,0.003003,0.00463,0,0,0,0.034682,0.037594,0,0,0,0,0,0,0,0,0,0,0.015873,0.037879,0,0,0,0,0.254777,0,0.132988,0.084399,0.057449,0
3670,46888,0.919088,0.071685,0.098639,0,0,0,0.037736,0,0.067198,0,0.046729,0,0.25,0,0,0.035398,0,0.033898,0,0,0.05892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197368,0,0.012739,0,0,0,0,0,0,0,0,0,0.263158,0,0,0,0.087838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014493,0,0,0,0,0,0,0,0,0,0,0,0,0.071429,0,0.018868,0,0,0,0.044643,0,0,0,0.068,0.058824,0,0,0,0,0.043103,0,0,0,0,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0.005714,0.019231,0,0,0,0,0,0.085714,0,0,0,0,0,0,0,0,0,0.086093,0,0,0,0,0,0.068966,0,0.031579,0,0.117647,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0.026273,0,0,0,0.012012,0.064815,0,0,0,0.080925,0.015038,0.056075,0,0,0,0.034783,0,0,0,0,0.152381,0,0,0.026316,0,0,0,0,0,0.034542,0.002558,0.093476,0.085568
2533,3048,0.634269,0.006482,0.017007,0,0,1,0,0,0.009112,0,0,0,0,0,0,0.022124,0,0.003766,0,0,0.008183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016563,0,0,0,0,0,0,0,0,0,0,0,0,0.017857,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038462,0,0,0,0.033333,0,0,0,0,0,0,0,0,0,0,0,0.013245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0.011161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044586,0,0.005181,0,0.015579,0
1867,4318,0.467435,0.008371,0.026361,0,0,0,0,0.03125,0.023918,0,0.016355,0,0,0.047619,0,0,0,0,0,0,0.001637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035032,0,0,0,0,0,0,0.086093,0,0,0,0,0,0,0.047297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0.002786,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.017143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05298,0,0,0,0,0,0,0,0,0,0.156863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001083,0,0.017857,0,0,0,0,0.045977,0,0,0,0,0,0,0,0,0,0,0.037383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030185,0
3048,4957,0.763277,0.009321,0.988946,0,0,0,1,0.375,0.979499,0,0.245327,0,1,0.690476,0,0.106195,0,0.054614,0,0,0.243863,0,0,0,0,0,0,0,0,0.198198,0,0,0.615385,0,0,0,0.059322,0,0.276316,0,0.044586,0,0.818182,0,0,0,0,0.933775,0,0.043636,0,0,0.028037,0,0.040541,0,0.571429,0,0.166667,0,0.024096,0,0.051948,0.092105,0.428571,0,0,0,0.146341,0,0,0.086957,0.072727,0.185185,0.26087,0.007194,0,0.517241,0,0,0,0,0,0.401338,0,0,0.046429,0.294643,0,0.207547,0,0,0,0.428571,0,0,0.353846,0.188,0,0,0,0,0,0.068966,0,0,0.02507,0,0.04,0,0,0,0.411765,0,1,0,0.157895,0,0,0,0,0.12,0.028846,0,0,0.2,0.008333,0.4,0.228571,0,0,0,0.008,0,0,0,0,0,0.430464,0,0,0,0.293532,0.051282,0.103448,0,0.063158,0,0,0,0,0,0,0,0,0.26087,0,1,0,0.416667,0,0,0,0,0,0.111111,0,0,0,0.593716,0,0.330357,0,0,0,0,0.592775,0,1,0,0.141141,0.162037,0,0,0.16,0.300578,0.075188,0.028037,0,0,0.244755,0.591304,0,0,0.371795,0.060606,0.161905,0.206349,0.022727,0,0,0,0,1,0,0.392055,0.007673,0.909445,0
401,231,0.1002,0.002292,0.020408,0,0,0,0,0,0.025057,0,0,0,0,0,0,0,0,0.00565,0,0,0.027823,0,0,0,0,0,0,0,0,0,0,0,0,0.037037,0,0,0,0,0.019737,0,0,0,0,0,0,0,0,0.013245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008929,0,0,0,0,0,0,0,0,0,0.017241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06015,0,0,0,0,0,0,0,0,0,0,0,0,0.447368,0,0,0,0,0,0.015544,0.023018,0.006816,0
3857,6487,0.965932,0.011597,0.088435,0,0,0,0,0,0.062642,0,0.100467,0,0,0,0,0.00885,0,0.009416,0,0,0.00982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059603,0,0,0,0,0,0,0.074324,0,0,0,0.022727,0,0.120482,0,0,0.065789,0,0,0,0,0,0,0,0,0,0,0.039337,0,0.015625,0,0,0,0,0,0,0.113712,0,0,0,0,0,0,0,0,0,0.008929,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.016,0,0,0,0,0,0.02649,0,0,0,0.004975,0,0,0,0.052632,0,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0.138889,0,0,0,0.022752,0,0.084821,0,0,0,0,0,0,0,0,0.15015,0,0,0,0,0.069364,0.030075,0,0,0,0,0,0,0,0,0,0.07619,0,0,0,0,0,0,0,0,0.025907,0.002558,0.08666,0
1214,316,0.303858,0.002418,0.004252,0,0,0,0,0,0,0,0.014019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005842,0
3427,15219,0.858216,0.024584,0.455782,0,0,0,0.056604,0.109375,0.294989,0,0.123832,0,0,0,0,0.389381,0,0.237288,0,0,0.417349,0,0,0,0,0,0,0.066667,0,0.018018,0,0,0,0,0,0,0,0,0.138158,0,0.082803,0,0,0,0,0,0,0.145695,0,0.025455,0,0,0,0,0.006757,0,0,0,0.030303,0,0,0,0.051948,0,0.114286,0,0,0,0.02439,0,0,0,0.036364,0,0.097308,0,0,0.011494,0,0,0,0,0.016949,0.173913,0,0,0.092857,0.214286,1,0,0,0,0,0.066964,0,0,0.230769,0.056,0,0,0,0,0.125,0.094828,0,0,0.066852,0,0,0.034483,0,0,0.382353,0,0,0,0,0,0,0,0,0,0.153846,0,0,0,0.033333,0.02,0,0,0,0,0,0,0,0,0,0,0.099338,0,0,0,0.014925,0,0.034483,0,0.147368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130435,0.027778,0,0,0,0.397616,0,0.037946,0,0,0,0,0.155993,0,0,0,0.288288,0,0.032787,0,0,0.450867,0.112782,0,0,0,0,0,0,0,0.205128,0.393939,0.180952,0.428571,0.439394,0.210526,0,0,0,0.044586,0,0.303972,0.023018,0.341772,0
3043,3339,0.762024,0.006915,0.064626,0,0,0,0,0,0.046697,0,0.03972,0,0,0,0,0.075221,0,0.003766,0,0,0.01473,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0.007273,0,0,0,0,0,0,0,0,0.090909,0,0,0,0,0.118421,0,0,0,0.056818,0.012195,0,0,0,0,0,0.008282,0.043165,0,0,0,0,0,0,0,0.006689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017143,0,0,0,0,0,0,0.114286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995,0,0,0.478261,0.115789,0,0,0,0,0,0,0,0,0,0,0,0,0.291667,0,0,0,0,0,0,0,0,0,0.005417,0,0.029018,0,0,0,0,0.014778,0,0,0,0.012012,0,0,0,0,0.132948,0.030075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10828,0,0.008636,0.040921,0.054528,0
1395,1330,0.349198,0.003926,0.005102,0,0,0,0,0,0,0,0.009346,0,0,0,0,0,0,0.00565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013393,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181,0,0.003895,0
2550,-285,0.638527,0.001524,0.068027,0,0,0,0,0.078125,0.015945,0,0.058411,0,0,0,0,0.066372,0,0.041431,0,0,0.07365,0,0,0,0,0,0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046358,0,0.003636,0,0,0,0,0.054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714,0,0,0,0,0,0.040179,0,0,0.046154,0.012,0,0,0,0,0,0.051724,0,0,0,0,0,0.172414,0,0,0,0,0,0.043478,0,0,0,0,0,0,0,0,0,0,0.241667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157895,0,0.117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.00325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075145,0,0,0,0,0,0.052174,0,0,0,0,0.066667,0,0.151515,0,0,0,0,0,0,0.018998,0,0.066212,0
3366,12982,0.842936,0.021257,0.055272,0,0,0,0,0.015625,0.048975,0,0.014019,0,0,0,0,0.030973,0,0.016949,0,0,0.04419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019737,0,0.006369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006757,0,0,0,0,0,0,0,0,0.013158,0,0,0,0,0,0,0,0,0,0,0.05383,0,0,0.034483,0,0,0,0,0,0,0,0,0,0.026786,0,0,0,0,0,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0.002786,0,0,0,0,0,0.117647,0,0,0,0,0,0,0,0,0.062857,0,0,0,0,0.041667,0.1,0,0,0,0,0.072,0,0,0,0,0,0.006623,0,0,0,0.014925,0,0,0,0.031579,0,0,0,0,0,0,0,0.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001083,0,0.013393,0,0,0,0,0.01642,0,0,0,0.042042,0.046296,0,0,0,0.023121,0.037594,0,0,0,0.006993,0.008696,0,0,0,0,0,0,0.007576,0,0,0,0,0.070064,0,0.015544,0.005115,0.053554,0
61,0,0.01503,0.001948,0.003401,0,0,0,0,0,0.001139,0,0,0,0,0.095238,0,0,0,0,0,0.03268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025478,0,0,0.002558,0.003895,0
3751,4370,0.939379,0.008448,0.395408,0,0,0,0.075472,0,0.407745,0.166667,0.07243,0,0,0.02381,0,0.026549,0,0.122411,0,0.045752,0.13257,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0.059322,0,0,0,0.43949,0,0,0,0,0,0,0,0,0.003636,0,0,0.280374,0,0,0,0.238095,0,0,0,0,0,0,0.078947,0,0,0,0,0,0,0,0,0,0,0.256729,0,0,0,0,0,0.083333,0,0,0.133779,0,0,0.003571,0.133929,0,0,0,0,0,0.066964,0,0,0,0.396,0,0,0,0,0,0,0,0,0.069638,0,0.02,0,0,0,0.294118,0,0,0,0,0,0,0,0,0.154286,0,0,0,0,0.275,0.34,0.285714,0,0,0,0.032,0,0,0,0,0,0.119205,0,0,0,0.159204,0,0.086207,0,0.052632,0,0.058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305556,0,0,0,0.125677,0,0.078125,0,0,0,0,0.083744,0,0,0,0.384384,0.481481,0,0,0,0.213873,0.052632,0.149533,0,0,0,0.147826,0,0,0,0.030303,0.114286,0,0.295455,0,0,0,0,0.280255,0,0.044905,0.023018,0.410906,0.139208
2,925,0.000251,0.003324,0.009354,0,0,0,0,0,0.013667,0,0,0,0,0,0,0,0,0,0,0.006536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01642,0,0,0,0,0,0,0,0,0,0.015038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025575,0,0
3943,879,0.987475,0.003256,0.169218,0,0,0,0,0,0.042141,0,0.065421,0,0,0,0,0.017699,0,0.246704,0,0,0.234043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039474,0,0.041401,0,0,0,0,0,0,0,0,0,0.052632,0,0.009346,0,0.087838,0,0,0,0,0,0,0,0,0,0,0.039216,0,0,0,0,0,0,0.018182,0,0,0,0,0.068966,0,0.005747,0,0,0,0.033445,0,0,0,0,0,0.056604,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0.034483,0,0,0.352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183333,0,0,0,0,0,0,0,0,0,0,0,0.013245,0,0,0,0.00995,0,0.137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0.118093,0,0.058036,0,0,0,0,0.024631,0,0,0,0.108108,0,0,0,0,0,0.112782,0,0,0,0.258741,0.147826,0,0,0,0.015152,0.066667,0,0.098485,0,0,0,0,0.127389,0,0.07772,0.007673,0.148004,0
3488,7819,0.873497,0.013578,0.110544,0,0,0,0,0,0.059226,0,0.053738,0,0,0.071429,0,0.119469,0,0.048964,0,0.150327,0.055646,0,0,0,0,0,0,0,0,0.009009,0,0,0.059829,0,0,0,0,0,0,0,0,0,0,0,0.081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012048,0,0,0,0,0.039216,0,0,0,0,0,0,0,0,0.016563,0,0,0.034483,0,0,0,0,0,0,0,0,0,0.142857,0.411765,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.008621,0,0,0,0,0,0.275862,0,0,0,0,0,0,0,0,0,0,0,0.005714,0.038462,0,0,0,0.025,0,0,0,0,0,0.04,0,0,0,0,0,0.019868,0,0,0,0.014925,0.032051,0.034483,0,0.042105,0,0.176471,0,0,0,0,0.038462,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0.067172,0,0.008929,0,0,0,0,0.018062,0,0,0,0.105105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045455,0.078947,0,0,0,0.038217,0,0.039724,0.038363,0.090555,0
219,18594,0.054609,0.029603,0.010204,0,0,0,0,0,0.003417,0,0.011682,0,0,0,0,0.022124,0,0,0,0,0.00491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016722,0,0,0,0.044643,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004975,0,0,0.043478,0,0,0,0,0,0,0,0,0,0,0,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857,0,0,0,0,0.004926,0,0,0,0.027027,0,0,0,0,0.00578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181,0,0.009737,0
736,3742,0.184118,0.007514,0.014456,0,0,0,0,0,0.019362,0,0,0,0,0,0,0,0,0,0.171429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818,0,0,0,0,0,0,0,0,0,0,0.001083,0,0,0,0,0,0,0.003284,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038363,0,0
